Longitud,Latitud,Fecha_Acc,AA_Acc,Hora_Acc,Localidad,Gravedad_Indicador_Tradicional,Con_Embriaguez
-74.07025841658,4.5921288311,2024-04-29,2024,14,CANDELARIA,Con Heridos,NO
-74.08110795204,4.68233031461,2024-04-24,2024,14,BARRIOS UNIDOS,Con Heridos,NO
-74.07438455875,4.57001672266,2024-02-18,2024,23,SAN CRISTÓBAL,Solo Daños,SI
-74.09134057944,4.55925083057,2024-02-27,2024,6,SAN CRISTÓBAL,Con Heridos,NO
-74.09848866646,4.58116966542,2024-02-28,2024,17,ANTONIO NARIÑO,Con Heridos,NO
-74.09131599434,4.58951224377,2024-02-29,2024,18,ANTONIO NARIÑO,Con Muertos,NO
-74.09352926199,4.61238372777,2024-02-29,2024,7,PUENTE ARANDA,Con Heridos,NO
-74.07866982405,4.64406426398,2024-02-29,2024,14,TEUSAQUILLO,Con Heridos,NO
-74.0890392441,4.59205931753,2024-02-19,2024,0,LOS MÁRTIRES,Con Muertos,NO
-74.12664911864,4.56636642183,2024-03-05,2024,4,USME,Con Heridos,NO
-74.10110966794,4.65058685071,2024-03-09,2024,21,TEUSAQUILLO,Con Heridos,NO
-74.05733796561,4.68695454389,2024-05-14,2024,23,USAQUÉN,Con Heridos,NO
-74.13457242434,4.6453180889,2024-05-17,2024,9,KENNEDY,Con Heridos,NO
-74.07627729361,4.62061813004,2024-05-31,2024,21,TEUSAQUILLO,Con Heridos,NO
-74.06095651572,4.71639747579,2024-06-01,2024,16,SUBA,Con Heridos,NO
-74.04067901556,4.68109526858,2024-05-30,2024,18,USAQUÉN,Con Heridos,NO
-74.05102161352,4.65361894178,2024-06-06,2024,19,CHAPINERO,Con Heridos,NO
-74.10032061522,4.59828877617,2024-06-05,2024,21,LOS MÁRTIRES,Con Heridos,NO
-74.067645945,4.62509888798,2024-06-05,2024,17,SANTA FE,Con Heridos,NO
-74.06690029089,4.66900132618,2024-06-06,2024,22,BARRIOS UNIDOS,Con Heridos,NO
-74.11483673041,4.63466986307,2024-06-04,2024,22,PUENTE ARANDA,Con Heridos,NO
-74.14612738077,4.60446470929,2024-06-04,2024,17,KENNEDY,Con Heridos,NO
-74.14168027823,4.55355177037,2024-06-06,2024,19,CIUDAD BOLÍVAR,Con Heridos,NO
-74.06594810669,4.60670514278,2024-06-04,2024,15,SANTA FE,Con Heridos,NO
-74.11219743674,4.50462463002,2024-06-13,2024,1,USME,Con Muertos,NO
-74.1139113683,4.53949443041,2024-06-07,2024,17,USME,Solo Daños,SI
-74.08599493687,4.5516895061,2024-06-09,2024,22,SAN CRISTÓBAL,Con Muertos,NO
-74.10309938376,4.62650513433,2024-06-06,2024,21,PUENTE ARANDA,Con Heridos,NO
-74.03817919676,4.68013824008,2024-05-29,2024,16,USAQUÉN,Con Heridos,NO
-74.02237562124,4.74108603508,2024-05-28,2024,15,USAQUÉN,Con Heridos,NO
-74.11710051482,4.62880431437,2024-05-30,2024,0,PUENTE ARANDA,Con Heridos,NO
-74.13798002179,4.59385515199,2024-05-30,2024,18,CIUDAD BOLÍVAR,Con Heridos,NO
-74.14717772343,4.55403549411,2024-05-30,2024,16,CIUDAD BOLÍVAR,Con Heridos,NO
-74.08940938895,4.64304302326,2024-05-30,2024,22,TEUSAQUILLO,Con Heridos,NO
-74.13828996603,4.6235054952,2024-06-12,2024,14,KENNEDY,Con Heridos,NO
-74.08524636137,4.57755148331,2024-05-11,2024,7,SAN CRISTÓBAL,Con Heridos,NO
-74.02880219404,4.70078089378,2024-06-13,2024,8,USAQUÉN,Con Heridos,NO
-74.07900241797,4.64269013346,2024-06-14,2024,14,TEUSAQUILLO,Con Heridos,NO
-74.12724731152,4.53323504926,2024-06-13,2024,17,CIUDAD BOLÍVAR,Con Heridos,NO
-74.11452559416,4.61448511353,2024-06-16,2024,17,PUENTE ARANDA,Solo Daños,SI
-74.11188873481,4.7425993879,2024-06-17,2024,10,SUBA,Con Heridos,NO
-74.11760931883,4.51864396326,2024-06-14,2024,17,USME,Con Heridos,NO
-74.15711639111,4.68387812895,2024-06-15,2024,16,FONTIBÓN,Con Heridos,NO
-74.06823603098,4.64675637573,2024-06-17,2024,21,TEUSAQUILLO,Con Heridos,NO
-74.07908824866,4.6106405888,2024-06-14,2024,16,LOS MÁRTIRES,Con Heridos,NO
-74.0238803405,4.75994134161,2024-06-15,2024,16,USAQUÉN,Con Heridos,NO
-74.09399060194,4.60433103166,2024-06-15,2024,15,LOS MÁRTIRES,Con Heridos,NO
-74.12215926182,4.52001765104,2024-06-15,2024,3,USME,Con Heridos,NO
-74.10201845352,4.70169779624,2024-03-27,2024,7,ENGATIVÁ,Con Heridos,NO
-74.14468971674,4.58800078258,2024-04-18,2024,12,TUNJUELITO,Con Heridos,NO
-74.18033627455,4.60930649643,2024-04-19,2024,19,BOSA,Con Heridos,NO
-74.13766769354,4.63052067413,2024-04-20,2024,5,KENNEDY,Con Heridos,NO
-74.11795345728,4.57837570633,2024-05-24,2024,15,RAFAEL URIBE URIBE,Con Heridos,NO
-74.13584379141,4.59840641349,2024-05-22,2024,3,PUENTE ARANDA,Con Heridos,NO
-74.19835948664,4.63389350586,2024-05-27,2024,7,BOSA,Con Muertos,NO
-74.09325470195,4.66616226515,2024-05-27,2024,6,TEUSAQUILLO,Con Heridos,NO
-74.09280823611,4.71724898387,2024-05-28,2024,8,SUBA,Con Muertos,NO
-74.09107220853,4.5882492084,2024-05-28,2024,8,ANTONIO NARIÑO,Con Heridos,NO
-74.06973270361,4.70523440873,2024-05-29,2024,11,SUBA,Con Heridos,NO
-74.11756185477,4.62817658438,2024-06-02,2024,15,PUENTE ARANDA,Con Heridos,NO
-74.13760332052,4.6346859037,2024-06-02,2024,15,KENNEDY,Con Heridos,NO
-74.10862741654,4.69776820576,2024-05-30,2024,8,ENGATIVÁ,Con Heridos,NO
-74.12025594908,4.53645464475,2024-05-31,2024,20,USME,Con Heridos,NO
-74.1340252537,4.70419187177,2024-06-02,2024,3,ENGATIVÁ,Con Heridos,NO
-74.06813410704,4.62924008835,2024-05-31,2024,19,CHAPINERO,Solo Daños,NO
-74.1221448941,4.5578698526,2024-01-26,2024,2,RAFAEL URIBE URIBE,Con Heridos,NO
-74.07903728046,4.65405081848,2024-01-30,2024,17,BARRIOS UNIDOS,Con Heridos,NO
-74.1234141905,4.61865870091,2024-01-30,2024,23,PUENTE ARANDA,Con Heridos,SI
-74.07273385779,4.60258569073,2024-01-30,2024,13,SANTA FE,Con Heridos,NO
-74.09553530746,4.7223991057,2024-02-04,2024,6,SUBA,Con Heridos,NO
-74.09437365132,4.54716382214,2024-02-05,2024,5,SAN CRISTÓBAL,Con Heridos,NO
-74.11994902079,4.67871606122,2024-02-09,2024,16,FONTIBÓN,Con Heridos,NO
-74.07909763639,4.69614824568,2024-02-09,2024,7,SUBA,Con Heridos,NO
-74.15691717521,4.64875047996,2024-02-11,2024,3,KENNEDY,Con Heridos,NO
-74.19303531387,4.62428979657,2024-02-11,2024,21,BOSA,Con Heridos,NO
-74.09477648918,4.69588894479,2024-02-12,2024,9,ENGATIVÁ,Con Heridos,NO
-74.02474669401,4.75619384373,2024-02-09,2024,15,USAQUÉN,Con Heridos,NO
-74.09793881361,4.70671267,2024-02-12,2024,21,ENGATIVÁ,Con Heridos,NO
-74.10017577593,4.67159977703,2024-02-28,2024,16,ENGATIVÁ,Con Heridos,NO
-74.06226543371,4.64595703081,2024-02-29,2024,9,CHAPINERO,Con Heridos,NO
-74.12136790936,4.57134397153,2024-02-29,2024,7,RAFAEL URIBE URIBE,Con Heridos,NO
-74.14975908425,4.54730454195,2024-02-28,2024,16,CIUDAD BOLÍVAR,Con Heridos,NO
-74.15708670049,4.58351480645,2024-03-01,2024,2,CIUDAD BOLÍVAR,Solo Daños,SI
-74.07607076351,4.60115484357,2024-03-02,2024,19,SANTA FE,Solo Daños,SI
-74.09832871208,4.73540119372,2024-03-04,2024,19,SUBA,Con Heridos,NO
-74.15989564734,4.61638063259,2024-03-05,2024,9,KENNEDY,Con Heridos,NO
-74.02814773505,4.73721146506,2024-03-04,2024,16,USAQUÉN,Con Heridos,NO
-74.09296705797,4.73384450112,2024-03-05,2024,5,SUBA,Con Heridos,NO
-74.07456826656,4.68862235803,2024-03-05,2024,14,SUBA,Con Heridos,NO
-74.10431855842,4.50525009508,2024-03-04,2024,12,USME,Con Heridos,NO
-74.04100229269,4.78392652846,2024-03-01,2024,17,USAQUÉN,Con Heridos,NO
-74.10241075657,4.56983225793,2024-03-04,2024,14,RAFAEL URIBE URIBE,Con Heridos,NO
-74.07195893988,4.64254236604,2024-03-03,2024,11,TEUSAQUILLO,Con Heridos,NO
-74.11240640716,4.54570126241,2024-03-05,2024,7,RAFAEL URIBE URIBE,Con Heridos,NO
-74.13772621257,4.54381285714,2024-03-05,2024,18,CIUDAD BOLÍVAR,Con Heridos,NO
-74.10249467266,4.58126615796,2024-03-05,2024,9,RAFAEL URIBE URIBE,Con Heridos,NO
-74.0819568712,4.56965019544,2024-03-05,2024,7,SAN CRISTÓBAL,Con Heridos,NO
-74.08807121188,4.59942334345,2024-03-05,2024,7,LOS MÁRTIRES,Con Heridos,NO
-74.09296063368,4.75291142513,2024-03-06,2024,8,SUBA,Con Heridos,NO
-74.06982384379,4.6212609813,2024-03-06,2024,11,SANTA FE,Con Heridos,NO
-74.06201286414,4.66408071082,2024-03-05,2024,17,BARRIOS UNIDOS,Con Heridos,NO
-74.10030791794,4.5982547527,2024-03-06,2024,22,LOS MÁRTIRES,Con Heridos,SI
-74.10805707174,4.70612846358,2024-03-07,2024,6,ENGATIVÁ,Con Heridos,NO
-74.17448138667,4.58745294193,2024-01-23,2024,9,CIUDAD BOLÍVAR,Solo Daños,NO
-74.04331294482,4.74852236867,2024-01-22,2024,10,USAQUÉN,Con Heridos,NO
-74.07062014334,4.67076910177,2024-01-23,2024,7,BARRIOS UNIDOS,Con Heridos,NO
-74.08745978561,4.67360632805,2024-01-29,2024,20,BARRIOS UNIDOS,Con Heridos,NO
-74.12559043191,4.57210233719,2024-01-29,2024,5,TUNJUELITO,Con Heridos,NO
-74.04953298752,4.67257285697,2024-02-13,2024,18,CHAPINERO,Con Heridos,NO
-74.05913261359,4.66283130351,2024-02-25,2024,5,CHAPINERO,Con Heridos,NO
-74.08900437538,4.59187751277,2024-02-23,2024,10,LOS MÁRTIRES,Con Heridos,NO
-74.1888308305,4.63124250643,2024-03-02,2024,15,BOSA,Con Heridos,NO
-74.08096043055,4.62702378723,2024-03-02,2024,13,TEUSAQUILLO,Con Heridos,NO
-74.0953156132,4.56980927955,2024-03-02,2024,18,SAN CRISTÓBAL,Con Heridos,NO
-74.04965368693,4.73011048064,2024-03-05,2024,15,USAQUÉN,Con Heridos,NO
-74.05525850449,4.69964599584,2024-03-09,2024,14,USAQUÉN,Con Heridos,NO
-74.07690395514,4.60167983418,2024-03-08,2024,6,CANDELARIA,Con Heridos,NO
-74.07469431815,4.72600219563,2024-03-08,2024,15,SUBA,Con Heridos,NO
-74.11100052891,4.74868346325,2024-03-10,2024,14,SUBA,Con Heridos,NO
-74.18656326728,4.61034175975,2024-03-12,2024,6,BOSA,Con Heridos,NO
-74.07143651894,4.58985590177,2024-01-29,2024,14,CANDELARIA,Con Heridos,NO
-74.06637713793,4.62333099169,2024-01-29,2024,10,SANTA FE,Con Heridos,NO
-74.08470406255,4.59721083781,2024-01-30,2024,6,SANTA FE,Con Heridos,NO
-74.1867243226,4.62656735471,2024-02-02,2024,7,BOSA,Con Heridos,NO
-74.12090925162,4.67781784151,2024-03-06,2024,6,FONTIBÓN,Con Heridos,NO
-74.06202365366,4.73638393898,2024-03-07,2024,6,SUBA,Con Heridos,NO
-74.18542503462,4.6305545782,2024-03-07,2024,16,BOSA,Con Heridos,NO
-74.10463763063,4.57545741108,2024-03-08,2024,21,RAFAEL URIBE URIBE,Con Heridos,NO
-74.08945267099,4.60014829032,2024-03-08,2024,5,LOS MÁRTIRES,Con Heridos,NO
-74.03319565241,4.7483780265,2024-03-06,2024,15,USAQUÉN,Con Heridos,NO
-74.07549140637,4.6552603871,2024-03-08,2024,6,BARRIOS UNIDOS,Con Heridos,NO
-74.09625438635,4.74657107393,2024-03-06,2024,18,SUBA,Con Heridos,NO
-74.09943548624,4.68108457554,2024-03-08,2024,5,ENGATIVÁ,Con Heridos,NO
-74.1667551101,4.69231754326,2024-03-15,2024,17,FONTIBÓN,Con Heridos,NO
-74.07815699695,4.6539183668,2024-04-01,2024,9,BARRIOS UNIDOS,Con Heridos,NO
-74.16801822965,4.64819332293,2024-04-02,2024,23,KENNEDY,Con Heridos,NO
-74.07893804495,4.63957827937,2024-04-01,2024,15,TEUSAQUILLO,Con Muertos,NO
-74.09184483473,4.61416963871,2024-04-01,2024,15,LOS MÁRTIRES,Con Heridos,NO
-74.15594158356,4.612264756,2024-04-03,2024,18,KENNEDY,Con Heridos,NO
-74.09860400145,4.56084169316,2024-04-04,2024,6,SAN CRISTÓBAL,Con Heridos,NO
-74.12777570669,4.65272336333,2024-04-09,2024,0,FONTIBÓN,Con Heridos,NO
-74.03995481913,4.6684372579,2024-04-08,2024,8,CHAPINERO,Con Heridos,NO
-74.07394913618,4.61106300631,2024-06-17,2024,16,SANTA FE,Con Heridos,NO
-74.10570992259,4.5179491585,2024-01-25,2024,18,USME,Con Heridos,NO
-74.10232095119,4.74978527082,2024-01-25,2024,5,SUBA,Con Heridos,NO
-74.14704250125,4.55822156814,2024-01-26,2024,21,CIUDAD BOLÍVAR,Con Heridos,NO
-74.11844235241,4.60768098342,2024-01-30,2024,13,PUENTE ARANDA,Con Heridos,NO
-74.0888578368,4.60003922551,2024-02-01,2024,8,LOS MÁRTIRES,Con Heridos,NO
-74.11014336558,4.66237974183,2024-01-31,2024,11,FONTIBÓN,Con Heridos,NO
-74.10282556229,4.48601585172,2024-02-01,2024,9,USME,Con Heridos,NO
-74.10242956279,4.58870564382,2024-02-05,2024,19,ANTONIO NARIÑO,Con Heridos,NO
-74.06767227891,4.68973956859,2024-02-05,2024,22,BARRIOS UNIDOS,Con Heridos,NO
-74.12325057616,4.67801323357,2024-03-26,2024,12,FONTIBÓN,Con Heridos,NO
-74.17997685854,4.62816803041,2024-03-26,2024,6,BOSA,Con Heridos,NO
-74.08902583306,4.55729098996,2024-03-26,2024,9,SAN CRISTÓBAL,Con Heridos,NO
-74.09578768198,4.59669532326,2024-03-30,2024,18,LOS MÁRTIRES,Con Heridos,NO
-74.16599359022,4.62104713274,2024-03-26,2024,22,KENNEDY,Con Heridos,NO
-74.0922332292,4.61900548564,2024-03-27,2024,16,PUENTE ARANDA,Con Muertos,NO
-74.11755112593,4.50026344745,2024-03-30,2024,10,USME,Con Heridos,NO
-74.06276432459,4.68818472388,2024-05-17,2024,12,BARRIOS UNIDOS,Con Heridos,NO
-74.0877276238,4.73537640969,2024-05-20,2024,20,SUBA,Con Heridos,NO
-74.13076689771,4.56546133023,2024-05-21,2024,19,TUNJUELITO,Con Heridos,NO
-74.19646976177,4.62198294624,2024-05-21,2024,14,BOSA,Con Heridos,NO
-74.1261100549,4.57406576908,2024-05-23,2024,14,RAFAEL URIBE URIBE,Con Heridos,NO
-74.075858869,4.73306956714,2024-06-03,2024,21,SUBA,Solo Daños,NO
-74.11350367253,4.57084666752,2024-06-01,2024,6,RAFAEL URIBE URIBE,Solo Daños,NO
-74.10882053559,4.62780711278,2024-06-01,2024,9,PUENTE ARANDA,Con Heridos,NO
-74.09450022166,4.5756913564,2024-06-01,2024,6,SAN CRISTÓBAL,Con Heridos,NO
-74.15860501711,4.64682321055,2024-06-08,2024,16,KENNEDY,Con Heridos,NO
-74.16706738655,4.59951861994,2024-06-10,2024,20,BOSA,Con Heridos,NO
-74.16174320166,4.61379534637,2024-06-09,2024,20,KENNEDY,Con Heridos,NO
-74.10095361655,4.72891294249,2024-06-14,2024,16,SUBA,Con Heridos,NO
-74.16866330092,4.63854366504,2024-06-21,2024,7,KENNEDY,Con Muertos,NO
-74.0790131468,4.64268077653,2024-06-19,2024,5,TEUSAQUILLO,Solo Daños,NO
-74.09837333147,4.62351084217,2024-06-17,2024,7,PUENTE ARANDA,Con Heridos,NO
-74.14688644593,4.63115962942,2024-01-22,2024,15,KENNEDY,Con Heridos,NO
-74.16042331106,4.58860647704,2024-01-25,2024,8,CIUDAD BOLÍVAR,Con Heridos,NO
-74.17682830732,4.62006945182,2024-01-24,2024,10,KENNEDY,Con Heridos,NO
-74.11027743583,4.69049385064,2024-01-25,2024,8,ENGATIVÁ,Con Heridos,NO
-74.15980029877,4.52133426988,2024-01-24,2024,17,CIUDAD BOLÍVAR,Con Heridos,NO
-74.15508303488,4.63796887588,2024-01-25,2024,8,KENNEDY,Con Heridos,NO
-74.1842964342,4.6208149959,2024-01-25,2024,14,BOSA,Con Heridos,NO
-74.06932013422,4.64085082421,2024-01-27,2024,12,TEUSAQUILLO,Con Heridos,NO
-74.0650822255,4.64019022871,2024-01-31,2024,18,CHAPINERO,Con Heridos,NO
-74.09275290655,4.66558968243,2024-01-31,2024,15,BARRIOS UNIDOS,Con Heridos,NO
-74.08785029406,4.61058711789,2024-02-01,2024,12,LOS MÁRTIRES,Con Heridos,NO
-74.10583183328,4.74030064195,2024-02-01,2024,2,SUBA,Con Heridos,NO
-74.16694485852,4.6397549666,2024-01-31,2024,17,KENNEDY,Con Heridos,NO
-74.07232249991,4.67005161704,2024-02-03,2024,11,BARRIOS UNIDOS,Solo Daños,SI
-74.10264950442,4.60185312935,2024-02-04,2024,0,PUENTE ARANDA,Solo Daños,SI
-74.07303682692,4.59806213071,2024-02-05,2024,22,CANDELARIA,Con Heridos,NO
-74.16134623472,4.64268612335,2024-02-09,2024,19,KENNEDY,Con Heridos,NO
-74.10082755272,4.67069620159,2024-02-10,2024,0,ENGATIVÁ,Con Heridos,NO
-74.10728256735,4.69326491956,2024-06-15,2024,6,ENGATIVÁ,Con Heridos,NO
-74.16962889616,4.61465621846,2024-06-14,2024,22,KENNEDY,Con Heridos,NO
-74.15155348961,4.65268326278,2024-06-16,2024,8,KENNEDY,Con Heridos,NO
-74.10739091818,4.6652961111,2024-06-11,2024,17,ENGATIVÁ,Con Heridos,NO
-74.062784708,4.64002741037,2024-06-14,2024,11,CHAPINERO,Con Heridos,NO
-74.12082342093,4.72154589887,2024-06-15,2024,21,ENGATIVÁ,Con Heridos,NO
-74.09864691679,4.57110868795,2024-06-15,2024,7,SAN CRISTÓBAL,Con Heridos,NO
-74.19159028759,4.62597097814,2024-06-16,2024,14,BOSA,Con Heridos,NO
-74.14091450755,4.71267246364,2024-06-16,2024,12,ENGATIVÁ,Con Heridos,NO
-74.06706927006,4.66305319001,2024-06-17,2024,3,BARRIOS UNIDOS,Con Heridos,NO
-74.07384184782,4.60686555541,2024-06-16,2024,0,SANTA FE,Con Heridos,NO
-74.18418524449,4.60830124682,2024-06-13,2024,11,BOSA,Con Heridos,NO
-74.17753382671,4.61198705657,2024-06-16,2024,16,KENNEDY,Con Heridos,NO
-74.07256511633,4.71305071301,2024-06-15,2024,8,SUBA,Con Heridos,NO
-74.03200012716,4.73935293919,2024-01-23,2024,14,USAQUÉN,Solo Daños,NO
-74.13607154327,4.55806394223,2024-01-22,2024,17,CIUDAD BOLÍVAR,Con Heridos,NO
-74.10114271228,4.7286162307,2024-01-24,2024,21,SUBA,Con Heridos,NO
-74.12621466105,4.59551894634,2024-05-06,2024,15,PUENTE ARANDA,Con Heridos,NO
-74.1381022114,4.62786860246,2024-06-02,2024,2,KENNEDY,Solo Daños,SI
-74.0977474941,4.55417206353,2024-06-04,2024,1,SAN CRISTÓBAL,Solo Daños,NO
-74.15079978888,4.61396645147,2024-06-05,2024,9,KENNEDY,Con Heridos,NO
-74.08751013243,4.67949369504,2024-03-01,2024,10,ENGATIVÁ,Con Heridos,NO
-74.12845844185,4.46805174642,2024-03-07,2024,18,USME,Con Heridos,NO
-74.10292369907,4.58443016178,2024-03-06,2024,2,ANTONIO NARIÑO,Solo Daños,NO
-74.08329346536,4.63092898307,2024-03-17,2024,1,TEUSAQUILLO,Con Heridos,NO
-74.11597398703,4.68246397747,2024-03-17,2024,7,ENGATIVÁ,Con Heridos,NO
-74.15689913218,4.63711338176,2024-03-17,2024,9,KENNEDY,Con Heridos,NO
-74.15319862919,4.67824186445,2024-03-16,2024,19,FONTIBÓN,Con Heridos,NO
-74.13757113402,4.68166199993,2024-03-19,2024,22,FONTIBÓN,Con Heridos,NO
-74.16711955604,4.61398467716,2024-03-19,2024,12,KENNEDY,Con Heridos,NO
-74.09800199835,4.57205170777,2024-03-17,2024,2,RAFAEL URIBE URIBE,Con Heridos,NO
-74.06136268069,4.71641177428,2024-03-18,2024,18,SUBA,Con Heridos,NO
-74.09189651745,4.73574918579,2024-03-25,2024,15,SUBA,Con Heridos,NO
-74.13315676954,4.5854409351,2024-03-18,2024,3,TUNJUELITO,Con Heridos,NO
-74.04649686046,4.7516260688,2024-03-22,2024,19,USAQUÉN,Solo Daños,NO
-74.05154464428,4.7524810743,2024-02-29,2024,6,SUBA,Solo Daños,NO
-74.16498196904,4.63305777774,2024-02-29,2024,10,KENNEDY,Con Heridos,NO
-74.08471015875,4.57826876031,2024-03-01,2024,6,SAN CRISTÓBAL,Con Heridos,NO
-74.15465144102,4.59197643595,2024-03-01,2024,6,CIUDAD BOLÍVAR,Con Heridos,NO
-74.19791949575,4.62514032684,2024-03-02,2024,14,BOSA,Con Heridos,NO
-74.05544033089,4.71913315441,2024-03-13,2024,18,SUBA,Con Heridos,NO
-74.16764003818,4.62093627548,2024-03-15,2024,10,KENNEDY,Con Heridos,NO
-74.10681692545,4.65780007506,2024-03-20,2024,9,FONTIBÓN,Solo Daños,NO
-74.13403598254,4.60152914257,2024-03-19,2024,19,PUENTE ARANDA,Con Heridos,NO
-74.13763120472,4.5844161464,2024-03-18,2024,15,TUNJUELITO,Con Heridos,NO
-74.1017407814,4.73572989516,2024-03-18,2024,18,SUBA,Con Heridos,NO
-74.20410466974,4.61012727099,2024-03-20,2024,19,BOSA,Con Heridos,NO
-74.06340000813,4.66900399949,2024-03-18,2024,17,BARRIOS UNIDOS,Con Heridos,NO
-74.11855963652,4.57017290025,2024-03-20,2024,17,RAFAEL URIBE URIBE,Con Heridos,NO
-74.10882564578,4.50827153837,2024-03-18,2024,8,USME,Con Heridos,NO
-74.12023063118,4.6162142336,2024-03-25,2024,12,PUENTE ARANDA,Con Heridos,NO
-74.16519788687,4.59959347993,2024-03-22,2024,13,BOSA,Con Heridos,NO
-74.15447977965,4.63126389404,2024-03-24,2024,10,KENNEDY,Con Heridos,NO
-74.04255235103,4.68045269487,2024-03-21,2024,8,CHAPINERO,Con Heridos,NO
-74.12726340477,4.57806556282,2024-03-06,2024,23,RAFAEL URIBE URIBE,Con Heridos,NO
-74.0923129991,4.68770459732,2024-03-07,2024,6,ENGATIVÁ,Con Heridos,NO
-74.06353680079,4.61474444442,2024-03-07,2024,6,SANTA FE,Con Heridos,NO
-74.12611273711,4.72725563181,2024-03-08,2024,20,ENGATIVÁ,Con Heridos,NO
-74.06386939471,4.63265408746,2024-03-12,2024,12,CHAPINERO,Con Heridos,NO
-74.10679316584,4.65778457422,2024-03-12,2024,7,FONTIBÓN,Con Heridos,NO
-74.06507638876,4.6402359404,2024-03-12,2024,14,CHAPINERO,Con Heridos,NO
-74.04763031956,4.66699446295,2024-03-10,2024,13,CHAPINERO,Solo Daños,NO
-74.08472625201,4.74275935077,2024-03-12,2024,10,SUBA,Con Heridos,NO
-74.13922665218,4.71059192422,2024-03-12,2024,14,ENGATIVÁ,Con Heridos,NO
-74.08664134924,4.59854009224,2024-03-12,2024,12,LOS MÁRTIRES,Con Heridos,NO
-74.076833242,4.60166914352,2024-03-13,2024,12,SANTA FE,Con Heridos,NO
-74.09682301466,4.61871460138,2024-03-13,2024,9,PUENTE ARANDA,Con Heridos,NO
-74.09512127451,4.7404797431,2024-03-12,2024,13,SUBA,Con Heridos,NO
-74.13446976665,4.59536533645,2024-03-13,2024,6,PUENTE ARANDA,Con Heridos,NO
-74.15845481341,4.62371402668,2024-03-13,2024,6,KENNEDY,Con Heridos,NO
-74.10330859606,4.64423536175,2024-03-07,2024,8,TEUSAQUILLO,Con Heridos,NO
-74.20811591332,4.61187843179,2024-03-13,2024,17,BOSA,Con Heridos,NO
-74.0511318218,4.72465980729,2024-03-11,2024,0,USAQUÉN,Con Heridos,NO
-74.02488482778,4.76696316747,2024-03-17,2024,20,USAQUÉN,Con Heridos,NO
-74.15648851003,4.61879201103,2024-02-04,2024,4,KENNEDY,Con Heridos,NO
-74.17053499414,4.63509639773,2024-02-04,2024,3,KENNEDY,Con Heridos,NO
-74.14382888897,4.60216354871,2024-02-02,2024,17,KENNEDY,Con Heridos,NO
-74.11643191627,4.62787540671,2024-02-01,2024,10,PUENTE ARANDA,Con Heridos,NO
-74.14349491524,4.61191415951,2024-02-03,2024,15,KENNEDY,Con Heridos,NO
-74.08433001587,4.60956631475,2024-02-06,2024,14,LOS MÁRTIRES,Con Heridos,NO
-74.09386599513,4.62553855582,2024-02-03,2024,6,PUENTE ARANDA,Con Heridos,NO
-74.13788568785,4.63066698699,2024-02-06,2024,20,KENNEDY,Con Heridos,NO
-74.11702541296,4.50151752408,2024-02-07,2024,19,USME,Con Heridos,NO
-74.07016185705,4.60451818034,2024-02-07,2024,21,SANTA FE,Con Heridos,NO
-74.07618073408,4.60857662119,2024-02-06,2024,16,SANTA FE,Con Heridos,NO
-74.12207333033,4.61347185069,2024-02-12,2024,9,PUENTE ARANDA,Con Heridos,NO
-74.12382749502,4.57985155976,2024-02-13,2024,7,RAFAEL URIBE URIBE,Con Heridos,NO
-74.07912490397,4.63727265231,2024-02-21,2024,5,TUNJUELITO,Con Heridos,NO
-74.16862122673,4.68040445391,2024-02-21,2024,18,FONTIBÓN,Con Heridos,NO
-74.11240274916,4.59448353867,2024-02-18,2024,8,ANTONIO NARIÑO,Con Heridos,NO
-74.04299078494,4.67993792896,2024-02-20,2024,13,CHAPINERO,Con Heridos,NO
-74.10456826007,4.61422116533,2024-02-20,2024,14,PUENTE ARANDA,Con Heridos,NO
-74.08656624739,4.62055396623,2024-02-25,2024,17,LOS MÁRTIRES,Con Heridos,NO
-74.11158589308,4.71766988298,2024-04-15,2024,6,ENGATIVÁ,Con Heridos,NO
-74.08670035784,4.54894489678,2024-04-12,2024,0,SAN CRISTÓBAL,Con Heridos,NO
-74.1019232351,4.60207454932,2024-04-17,2024,22,PUENTE ARANDA,Con Heridos,NO
-74.08077535813,4.57399625375,2024-04-14,2024,21,SAN CRISTÓBAL,Con Heridos,NO
-74.08550677483,4.68105516965,2024-04-30,2024,17,ENGATIVÁ,Con Heridos,NO
-74.13950634782,4.55386593508,2024-04-28,2024,13,CIUDAD BOLÍVAR,Con Heridos,NO
-74.10584596579,4.69585686632,2024-05-13,2024,4,ENGATIVÁ,Solo Daños,NO
-74.18882010166,4.61830822943,2024-05-12,2024,14,BOSA,Con Heridos,NO
-74.08657058122,4.546159139,2024-05-12,2024,3,SAN CRISTÓBAL,Con Heridos,SI
-74.14517251436,4.65462412699,2024-05-11,2024,7,KENNEDY,Con Heridos,NO
-74.11594716494,4.67407257368,2024-05-11,2024,7,ENGATIVÁ,Con Heridos,NO
-74.1499736685,4.55755568907,2024-05-12,2024,6,CIUDAD BOLÍVAR,Solo Daños,NO
-74.11237312143,4.55501163246,2024-05-09,2024,4,RAFAEL URIBE URIBE,Con Heridos,NO
-74.05823139136,4.65067823214,2024-05-25,2024,8,CHAPINERO,Con Heridos,NO
-74.09211969522,4.7333616664,2024-05-26,2024,21,SUBA,Con Heridos,NO
