Fecha,Localidad,lat,lon,Nubosidad,Humedad,Precipitacion,Zona
2024-08-11,LOS MARTIRES,4.6071,-74.0879,53.0,66.0,0.0,Centro
2024-08-12,LOS MARTIRES,4.6071,-74.0879,29.0,51.0,0.0,Centro
2024-08-13,LOS MARTIRES,4.6071,-74.0879,76.0,63.0,0.0,Centro
2024-08-14,LOS MARTIRES,4.6071,-74.0879,89.0,63.0,0.0,Centro
2024-08-15,LOS MARTIRES,4.6071,-74.0879,65.0,47.0,0.0,Centro
2024-08-16,LOS MARTIRES,4.6071,-74.0879,61.0,49.0,0.0,Centro
2024-08-17,LOS MARTIRES,4.6071,-74.0879,16.0,44.0,0.0,Centro
2024-08-18,LOS MARTIRES,4.6071,-74.0879,3.0,40.0,0.0,Centro
2024-08-19,LOS MARTIRES,4.6071,-74.0879,52.0,51.0,0.0,Centro
2024-08-20,LOS MARTIRES,4.6071,-74.0879,73.0,69.0,0.0,Centro
2024-08-21,LOS MARTIRES,4.6071,-74.0879,6.0,41.0,0.0,Centro
2024-08-22,LOS MARTIRES,4.6071,-74.0879,100.0,45.0,0.0,Centro
2024-08-23,LOS MARTIRES,4.6071,-74.0879,33.0,49.0,6.81,Centro
2024-08-24,LOS MARTIRES,4.6071,-74.0879,65.0,65.0,0.0,Centro
2024-08-25,LOS MARTIRES,4.6071,-74.0879,97.0,64.0,0.0,Centro
2024-08-26,LOS MARTIRES,4.6071,-74.0879,95.0,77.0,0.0,Centro
2024-08-27,LOS MARTIRES,4.6071,-74.0879,69.0,51.0,0.0,Centro
2024-08-28,LOS MARTIRES,4.6071,-74.0879,74.0,59.0,1.22,Centro
2024-08-29,LOS MARTIRES,4.6071,-74.0879,42.0,55.0,0.0,Centro
2024-08-30,LOS MARTIRES,4.6071,-74.0879,17.0,44.0,0.0,Centro
2024-08-31,LOS MARTIRES,4.6071,-74.0879,48.0,53.0,0.0,Centro
2024-09-01,LOS MARTIRES,4.6071,-74.0879,79.0,66.0,0.0,Centro
2024-09-02,LOS MARTIRES,4.6071,-74.0879,27.0,51.0,0.0,Centro
2024-09-03,LOS MARTIRES,4.6071,-74.0879,20.0,44.0,0.0,Centro
2024-09-04,LOS MARTIRES,4.6071,-74.0879,21.0,50.0,0.42,Centro
2024-09-05,LOS MARTIRES,4.6071,-74.0879,62.0,61.0,0.0,Centro
2024-09-06,LOS MARTIRES,4.6071,-74.0879,37.0,54.0,0.0,Centro
2024-09-07,LOS MARTIRES,4.6071,-74.0879,75.0,42.0,0.27,Centro
2024-09-08,LOS MARTIRES,4.6071,-74.0879,98.0,75.0,0.0,Centro
2024-09-09,LOS MARTIRES,4.6071,-74.0879,91.0,42.0,0.0,Centro
2024-09-10,LOS MARTIRES,4.6071,-74.0879,42.0,51.0,0.0,Centro
2024-09-11,LOS MARTIRES,4.6071,-74.0879,51.0,48.0,0.0,Centro
2024-09-12,LOS MARTIRES,4.6071,-74.0879,56.0,61.0,0.0,Centro
2024-09-13,LOS MARTIRES,4.6071,-74.0879,70.0,46.0,1.99,Centro
2024-09-14,LOS MARTIRES,4.6071,-74.0879,81.0,49.0,0.0,Centro
2024-09-15,LOS MARTIRES,4.6071,-74.0879,8.0,43.0,0.0,Centro
2024-09-16,LOS MARTIRES,4.6071,-74.0879,35.0,42.0,0.0,Centro
2024-09-17,LOS MARTIRES,4.6071,-74.0879,84.0,56.0,0.0,Centro
2024-09-18,LOS MARTIRES,4.6071,-74.0879,71.0,37.0,0.0,Centro
2024-09-19,LOS MARTIRES,4.6071,-74.0879,39.0,39.0,0.0,Centro
2024-09-20,LOS MARTIRES,4.6071,-74.0879,83.0,57.0,6.38,Centro
2024-09-21,LOS MARTIRES,4.6071,-74.0879,75.0,54.0,0.0,Centro
2024-09-22,LOS MARTIRES,4.6071,-74.0879,84.0,59.0,0.12,Centro
2024-09-23,LOS MARTIRES,4.6071,-74.0879,100.0,46.0,0.0,Centro
2024-09-24,LOS MARTIRES,4.6071,-74.0879,36.0,38.0,0.0,Centro
2024-09-25,LOS MARTIRES,4.6071,-74.0879,55.0,45.0,0.0,Centro
2024-09-26,LOS MARTIRES,4.6071,-74.0879,100.0,51.0,0.27,Centro
2024-09-27,LOS MARTIRES,4.6071,-74.0879,79.0,64.0,0.0,Centro
2024-09-28,LOS MARTIRES,4.6071,-74.0879,94.0,75.0,0.0,Centro
2024-09-29,LOS MARTIRES,4.6071,-74.0879,100.0,89.0,0.0,Centro
2024-09-30,LOS MARTIRES,4.6071,-74.0879,100.0,78.0,0.0,Centro
2024-10-01,LOS MARTIRES,4.6071,-74.0879,21.0,53.0,0.0,Centro
2024-10-02,LOS MARTIRES,4.6071,-74.0879,25.0,48.0,3.17,Centro
2024-10-03,LOS MARTIRES,4.6071,-74.0879,26.0,56.0,0.0,Centro
2024-10-04,LOS MARTIRES,4.6071,-74.0879,79.0,60.0,0.0,Centro
2024-10-05,LOS MARTIRES,4.6071,-74.0879,40.0,56.0,0.97,Centro
2024-10-06,LOS MARTIRES,4.6071,-74.0879,93.0,82.0,2.47,Centro
2024-10-07,LOS MARTIRES,4.6071,-74.0879,98.0,68.0,0.0,Centro
2024-10-08,LOS MARTIRES,4.6071,-74.0879,99.0,87.0,0.0,Centro
2024-10-09,LOS MARTIRES,4.6071,-74.0879,100.0,78.0,2.65,Centro
2024-10-10,LOS MARTIRES,4.6071,-74.0879,64.0,72.0,1.6,Centro
2024-10-11,LOS MARTIRES,4.6071,-74.0879,75.0,43.0,0.0,Centro
2024-10-12,LOS MARTIRES,4.6071,-74.0879,100.0,56.0,0.8,Centro
2024-10-13,LOS MARTIRES,4.6071,-74.0879,60.0,59.0,0.0,Centro
2024-10-14,LOS MARTIRES,4.6071,-74.0879,85.0,49.0,0.0,Centro
2024-10-15,LOS MARTIRES,4.6071,-74.0879,98.0,58.0,0.32,Centro
2024-10-16,LOS MARTIRES,4.6071,-74.0879,99.0,46.0,0.0,Centro
2024-10-17,LOS MARTIRES,4.6071,-74.0879,20.0,39.0,0.0,Centro
2024-10-18,LOS MARTIRES,4.6071,-74.0879,20.0,40.0,0.0,Centro
2024-10-19,LOS MARTIRES,4.6071,-74.0879,77.0,48.0,0.21,Centro
2024-10-20,LOS MARTIRES,4.6071,-74.0879,94.0,65.0,0.0,Centro
2024-10-21,LOS MARTIRES,4.6071,-74.0879,89.0,69.0,1.6,Centro
2024-10-22,LOS MARTIRES,4.6071,-74.0879,100.0,95.0,0.0,Centro
2024-10-23,LOS MARTIRES,4.6071,-74.0879,81.0,56.0,0.0,Centro
2024-10-24,LOS MARTIRES,4.6071,-74.0879,97.0,63.0,0.0,Centro
2024-10-25,LOS MARTIRES,4.6071,-74.0879,87.0,40.0,0.0,Centro
2024-10-26,LOS MARTIRES,4.6071,-74.0879,75.0,46.0,0.0,Centro
2024-10-27,LOS MARTIRES,4.6071,-74.0879,75.0,82.0,0.0,Centro
2024-10-28,LOS MARTIRES,4.6071,-74.0879,100.0,83.0,0.41,Centro
2024-10-29,LOS MARTIRES,4.6071,-74.0879,75.0,45.0,0.0,Centro
2024-10-30,LOS MARTIRES,4.6071,-74.0879,71.0,65.0,9.27,Centro
2024-10-31,LOS MARTIRES,4.6071,-74.0879,90.0,47.0,23.71,Centro
2024-11-01,LOS MARTIRES,4.6071,-74.0879,59.0,82.0,2.16,Centro
2024-11-02,LOS MARTIRES,4.6071,-74.0879,99.0,76.0,1.56,Centro
2024-11-03,LOS MARTIRES,4.6071,-74.0879,95.0,86.0,1.28,Centro
2024-11-04,LOS MARTIRES,4.6071,-74.0879,100.0,77.0,7.33,Centro
2024-11-05,LOS MARTIRES,4.6071,-74.0879,96.0,74.0,0.0,Centro
2024-11-06,LOS MARTIRES,4.6071,-74.0879,63.0,64.0,6.85,Centro
2024-11-07,LOS MARTIRES,4.6071,-74.0879,82.0,73.0,20.05,Centro
2024-11-08,LOS MARTIRES,4.6071,-74.0879,100.0,93.0,3.19,Centro
2024-11-09,LOS MARTIRES,4.6071,-74.0879,99.0,91.0,12.92,Centro
2024-11-10,LOS MARTIRES,4.6071,-74.0879,100.0,93.0,0.97,Centro
2024-11-11,LOS MARTIRES,4.6071,-74.0879,100.0,76.0,4.33,Centro
2024-11-12,LOS MARTIRES,4.6071,-74.0879,76.0,68.0,0.19,Centro
2024-11-13,LOS MARTIRES,4.6071,-74.0879,78.0,55.0,0.0,Centro
2024-11-14,LOS MARTIRES,4.6071,-74.0879,100.0,94.0,7.73,Centro
2024-11-15,LOS MARTIRES,4.6071,-74.0879,70.0,72.0,0.23,Centro
2024-11-16,LOS MARTIRES,4.6071,-74.0879,100.0,67.0,1.88,Centro
2024-11-17,LOS MARTIRES,4.6071,-74.0879,87.0,63.0,0.0,Centro
2024-11-18,LOS MARTIRES,4.6071,-74.0879,69.0,59.0,2.97,Centro
2024-11-19,LOS MARTIRES,4.6071,-74.0879,90.0,63.0,1.54,Centro
2024-11-20,LOS MARTIRES,4.6071,-74.0879,58.0,72.0,1.62,Centro
2024-11-21,LOS MARTIRES,4.6071,-74.0879,87.0,72.0,10.84,Centro
2024-11-22,LOS MARTIRES,4.6071,-74.0879,87.0,59.0,14.45,Centro
2024-11-23,LOS MARTIRES,4.6071,-74.0879,100.0,93.0,1.25,Centro
2024-11-24,LOS MARTIRES,4.6071,-74.0879,65.0,72.0,0.0,Centro
2024-11-25,LOS MARTIRES,4.6071,-74.0879,94.0,49.0,0.0,Centro
2024-11-26,LOS MARTIRES,4.6071,-74.0879,66.0,63.0,0.0,Centro
2024-11-27,LOS MARTIRES,4.6071,-74.0879,37.0,48.0,0.0,Centro
2024-11-28,LOS MARTIRES,4.6071,-74.0879,100.0,55.0,0.0,Centro
2024-11-29,LOS MARTIRES,4.6071,-74.0879,97.0,55.0,0.0,Centro
2024-11-30,LOS MARTIRES,4.6071,-74.0879,82.0,49.0,0.0,Centro
2024-12-01,LOS MARTIRES,4.6071,-74.0879,97.0,55.0,0.0,Centro
2024-12-02,LOS MARTIRES,4.6071,-74.0879,80.0,52.0,0.0,Centro
2024-12-03,LOS MARTIRES,4.6071,-74.0879,47.0,59.0,0.0,Centro
2024-12-04,LOS MARTIRES,4.6071,-74.0879,40.0,52.0,0.0,Centro
2024-12-05,LOS MARTIRES,4.6071,-74.0879,96.0,56.0,0.0,Centro
2024-12-06,LOS MARTIRES,4.6071,-74.0879,87.0,59.0,0.0,Centro
2024-12-07,LOS MARTIRES,4.6071,-74.0879,65.0,56.0,0.0,Centro
2024-12-08,LOS MARTIRES,4.6071,-74.0879,73.0,48.0,0.0,Centro
2024-12-09,LOS MARTIRES,4.6071,-74.0879,3.0,43.0,0.0,Centro
2024-12-10,LOS MARTIRES,4.6071,-74.0879,77.0,55.0,0.0,Centro
2024-12-11,LOS MARTIRES,4.6071,-74.0879,100.0,39.0,0.0,Centro
2024-12-12,LOS MARTIRES,4.6071,-74.0879,53.0,63.0,0.0,Centro
2024-12-13,LOS MARTIRES,4.6071,-74.0879,91.0,48.0,0.62,Centro
2024-12-14,LOS MARTIRES,4.6071,-74.0879,22.0,63.0,0.0,Centro
2024-12-15,LOS MARTIRES,4.6071,-74.0879,80.0,72.0,0.0,Centro
2024-12-16,LOS MARTIRES,4.6071,-74.0879,75.0,45.0,0.37,Centro
2024-12-17,LOS MARTIRES,4.6071,-74.0879,90.0,59.0,0.0,Centro
2024-12-18,LOS MARTIRES,4.6071,-74.0879,81.0,72.0,0.0,Centro
2024-12-19,LOS MARTIRES,4.6071,-74.0879,33.0,52.0,0.0,Centro
2024-12-20,LOS MARTIRES,4.6071,-74.0879,28.0,48.0,0.0,Centro
2024-12-21,LOS MARTIRES,4.6071,-74.0879,30.0,59.0,0.0,Centro
2024-12-22,LOS MARTIRES,4.6071,-74.0879,81.0,59.0,0.6,Centro
2024-12-23,LOS MARTIRES,4.6071,-74.0879,100.0,100.0,0.24,Centro
2024-12-24,LOS MARTIRES,4.6071,-74.0879,100.0,59.0,4.54,Centro
2024-12-25,LOS MARTIRES,4.6071,-74.0879,63.0,63.0,0.0,Centro
2024-12-26,LOS MARTIRES,4.6071,-74.0879,59.0,68.0,0.0,Centro
2024-12-27,LOS MARTIRES,4.6071,-74.0879,30.0,82.0,0.0,Centro
2024-12-28,LOS MARTIRES,4.6071,-74.0879,84.0,72.0,0.0,Centro
2024-12-29,LOS MARTIRES,4.6071,-74.0879,99.0,77.0,5.05,Centro
2024-12-30,LOS MARTIRES,4.6071,-74.0879,81.0,100.0,7.34,Centro
2024-12-31,LOS MARTIRES,4.6071,-74.0879,93.0,100.0,0.0,Centro
2024-01-01,ANTONIO NARINO,4.5889,-74.103,100.0,61.0,0.0,
2024-01-02,ANTONIO NARINO,4.5889,-74.103,100.0,51.0,0.0,
2024-01-03,ANTONIO NARINO,4.5889,-74.103,82.0,50.0,0.0,
2024-01-04,ANTONIO NARINO,4.5889,-74.103,100.0,46.0,0.0,
2024-01-05,ANTONIO NARINO,4.5889,-74.103,99.0,44.0,0.0,
2024-01-06,ANTONIO NARINO,4.5889,-74.103,96.0,37.0,0.0,
2024-01-07,ANTONIO NARINO,4.5889,-74.103,21.0,44.0,0.0,
2024-01-08,ANTONIO NARINO,4.5889,-74.103,73.0,45.0,0.0,
2024-01-09,ANTONIO NARINO,4.5889,-74.103,7.0,33.0,0.0,
2024-01-10,ANTONIO NARINO,4.5889,-74.103,67.0,50.0,0.0,
2024-01-11,ANTONIO NARINO,4.5889,-74.103,37.0,51.0,0.0,
2024-01-12,ANTONIO NARINO,4.5889,-74.103,55.0,50.0,0.0,
2024-01-13,ANTONIO NARINO,4.5889,-74.103,71.0,48.0,0.0,
2024-01-14,ANTONIO NARINO,4.5889,-74.103,40.0,52.0,0.0,
2024-01-15,ANTONIO NARINO,4.5889,-74.103,14.0,33.0,0.0,
2024-01-16,ANTONIO NARINO,4.5889,-74.103,27.0,37.0,0.0,
2024-01-17,ANTONIO NARINO,4.5889,-74.103,93.0,38.0,0.0,
2024-01-18,ANTONIO NARINO,4.5889,-74.103,97.0,49.0,0.0,
2024-01-19,ANTONIO NARINO,4.5889,-74.103,44.0,43.0,0.0,
2024-01-20,ANTONIO NARINO,4.5889,-74.103,70.0,55.0,0.0,
2024-01-21,ANTONIO NARINO,4.5889,-74.103,79.0,54.0,0.0,
2024-01-22,ANTONIO NARINO,4.5889,-74.103,20.0,35.0,0.0,
2024-01-23,ANTONIO NARINO,4.5889,-74.103,56.0,30.0,0.0,
2024-01-24,ANTONIO NARINO,4.5889,-74.103,68.0,30.0,0.0,
2024-01-25,ANTONIO NARINO,4.5889,-74.103,57.0,37.0,0.0,
2024-01-26,ANTONIO NARINO,4.5889,-74.103,57.0,43.0,0.0,
2024-01-27,ANTONIO NARINO,4.5889,-74.103,20.0,46.0,0.0,
2024-01-28,ANTONIO NARINO,4.5889,-74.103,56.0,49.0,0.0,
2024-01-29,ANTONIO NARINO,4.5889,-74.103,76.0,48.0,0.0,
2024-01-30,ANTONIO NARINO,4.5889,-74.103,97.0,42.0,0.0,
2024-01-31,ANTONIO NARINO,4.5889,-74.103,75.0,46.0,0.0,
2024-02-01,ANTONIO NARINO,4.5889,-74.103,88.0,47.0,2.76,
2024-02-02,ANTONIO NARINO,4.5889,-74.103,78.0,52.0,2.07,
2024-02-03,ANTONIO NARINO,4.5889,-74.103,40.0,49.0,0.0,
2024-02-04,ANTONIO NARINO,4.5889,-74.103,99.0,69.0,0.11,
2024-02-05,ANTONIO NARINO,4.5889,-74.103,94.0,74.0,0.42,
2024-02-06,ANTONIO NARINO,4.5889,-74.103,81.0,72.0,0.8,
2024-02-07,ANTONIO NARINO,4.5889,-74.103,87.0,56.0,0.0,
2024-02-08,ANTONIO NARINO,4.5889,-74.103,72.0,54.0,0.0,
2024-02-09,ANTONIO NARINO,4.5889,-74.103,86.0,61.0,0.0,
2024-02-10,ANTONIO NARINO,4.5889,-74.103,69.0,57.0,0.0,
2024-02-11,ANTONIO NARINO,4.5889,-74.103,80.0,48.0,0.0,
2024-02-12,ANTONIO NARINO,4.5889,-74.103,21.0,44.0,0.0,
2024-02-13,ANTONIO NARINO,4.5889,-74.103,54.0,39.0,0.0,
2024-02-14,ANTONIO NARINO,4.5889,-74.103,25.0,45.0,0.0,
2024-02-15,ANTONIO NARINO,4.5889,-74.103,100.0,55.0,0.0,
2024-02-16,ANTONIO NARINO,4.5889,-74.103,93.0,56.0,0.0,
2024-02-17,ANTONIO NARINO,4.5889,-74.103,97.0,59.0,0.0,
2024-02-18,ANTONIO NARINO,4.5889,-74.103,100.0,49.0,0.0,
2024-02-19,ANTONIO NARINO,4.5889,-74.103,98.0,36.0,0.0,
2024-02-20,ANTONIO NARINO,4.5889,-74.103,23.0,39.0,0.0,
2024-02-21,ANTONIO NARINO,4.5889,-74.103,97.0,42.0,0.0,
2024-02-22,ANTONIO NARINO,4.5889,-74.103,74.0,52.0,0.0,
2024-02-23,ANTONIO NARINO,4.5889,-74.103,98.0,49.0,0.0,
2024-02-24,ANTONIO NARINO,4.5889,-74.103,76.0,47.0,0.0,
2024-02-25,ANTONIO NARINO,4.5889,-74.103,98.0,44.0,0.0,
2024-02-26,ANTONIO NARINO,4.5889,-74.103,75.0,42.0,0.0,
2024-02-27,ANTONIO NARINO,4.5889,-74.103,92.0,60.0,0.0,
2024-02-28,ANTONIO NARINO,4.5889,-74.103,66.0,58.0,0.0,
2024-02-29,ANTONIO NARINO,4.5889,-74.103,84.0,55.0,0.0,
2024-03-01,ANTONIO NARINO,4.5889,-74.103,100.0,40.0,0.0,
2024-03-02,ANTONIO NARINO,4.5889,-74.103,86.0,49.0,0.0,
2024-03-03,ANTONIO NARINO,4.5889,-74.103,76.0,52.0,0.22,
2024-03-04,ANTONIO NARINO,4.5889,-74.103,84.0,59.0,0.0,
2024-03-05,ANTONIO NARINO,4.5889,-74.103,63.0,49.0,0.0,
2024-03-06,ANTONIO NARINO,4.5889,-74.103,23.0,39.0,0.0,
2024-03-07,ANTONIO NARINO,4.5889,-74.103,27.0,42.0,0.0,
2024-03-08,ANTONIO NARINO,4.5889,-74.103,86.0,53.0,0.0,
2024-03-09,ANTONIO NARINO,4.5889,-74.103,98.0,82.0,0.0,
2024-03-10,ANTONIO NARINO,4.5889,-74.103,99.0,45.0,0.0,
2024-03-11,ANTONIO NARINO,4.5889,-74.103,85.0,58.0,0.35,
2024-03-12,ANTONIO NARINO,4.5889,-74.103,38.0,53.0,0.0,
2024-03-13,ANTONIO NARINO,4.5889,-74.103,89.0,65.0,0.0,
2024-03-14,ANTONIO NARINO,4.5889,-74.103,100.0,81.0,3.75,
2024-03-15,ANTONIO NARINO,4.5889,-74.103,69.0,56.0,0.0,
2024-03-16,ANTONIO NARINO,4.5889,-74.103,75.0,48.0,0.0,
2024-03-17,ANTONIO NARINO,4.5889,-74.103,80.0,47.0,0.0,
2024-03-18,ANTONIO NARINO,4.5889,-74.103,79.0,46.0,0.0,
2024-03-19,ANTONIO NARINO,4.5889,-74.103,99.0,56.0,6.62,
2024-03-20,ANTONIO NARINO,4.5889,-74.103,96.0,50.0,0.22,
2024-03-21,ANTONIO NARINO,4.5889,-74.103,40.0,49.0,0.38,
2024-03-22,ANTONIO NARINO,4.5889,-74.103,75.0,46.0,0.0,
2024-03-23,ANTONIO NARINO,4.5889,-74.103,99.0,44.0,0.16,
2024-03-24,ANTONIO NARINO,4.5889,-74.103,73.0,49.0,3.35,
2024-03-25,ANTONIO NARINO,4.5889,-74.103,15.0,41.0,0.15,
2024-03-26,ANTONIO NARINO,4.5889,-74.103,46.0,44.0,0.48,
2024-03-27,ANTONIO NARINO,4.5889,-74.103,81.0,38.0,0.45,
2024-03-28,ANTONIO NARINO,4.5889,-74.103,70.0,52.0,6.59,
2024-03-29,ANTONIO NARINO,4.5889,-74.103,79.0,68.0,0.76,
2024-03-30,ANTONIO NARINO,4.5889,-74.103,78.0,46.0,5.29,
2024-03-31,ANTONIO NARINO,4.5889,-74.103,100.0,69.0,0.0,
2024-04-01,ANTONIO NARINO,4.5889,-74.103,75.0,68.0,0.0,
2024-04-02,ANTONIO NARINO,4.5889,-74.103,95.0,70.0,0.0,
2024-04-03,ANTONIO NARINO,4.5889,-74.103,75.0,56.0,0.0,
2024-04-04,ANTONIO NARINO,4.5889,-74.103,97.0,78.0,4.28,
2024-04-05,ANTONIO NARINO,4.5889,-74.103,31.0,52.0,1.01,
2024-04-06,ANTONIO NARINO,4.5889,-74.103,83.0,60.0,0.0,
2024-04-07,ANTONIO NARINO,4.5889,-74.103,99.0,46.0,0.0,
2024-04-08,ANTONIO NARINO,4.5889,-74.103,87.0,81.0,0.0,
2024-04-09,ANTONIO NARINO,4.5889,-74.103,61.0,50.0,0.0,
2024-04-10,ANTONIO NARINO,4.5889,-74.103,16.0,34.0,0.0,
2024-04-11,ANTONIO NARINO,4.5889,-74.103,39.0,38.0,0.0,
2024-04-12,ANTONIO NARINO,4.5889,-74.103,98.0,39.0,0.0,
2024-04-13,ANTONIO NARINO,4.5889,-74.103,57.0,45.0,0.0,
2024-04-14,ANTONIO NARINO,4.5889,-74.103,93.0,48.0,0.0,
2024-04-15,ANTONIO NARINO,4.5889,-74.103,66.0,45.0,0.0,
2024-04-16,ANTONIO NARINO,4.5889,-74.103,99.0,47.0,0.0,
2024-04-17,ANTONIO NARINO,4.5889,-74.103,89.0,51.0,3.16,
2024-04-18,ANTONIO NARINO,4.5889,-74.103,97.0,74.0,5.08,
2024-04-19,ANTONIO NARINO,4.5889,-74.103,100.0,71.0,1.85,
2024-04-20,ANTONIO NARINO,4.5889,-74.103,100.0,81.0,4.21,
2024-04-21,ANTONIO NARINO,4.5889,-74.103,100.0,81.0,7.95,
2024-04-22,ANTONIO NARINO,4.5889,-74.103,100.0,93.0,30.79,
2024-04-23,ANTONIO NARINO,4.5889,-74.103,89.0,77.0,0.48,
2024-04-24,ANTONIO NARINO,4.5889,-74.103,97.0,80.0,3.43,
2024-04-25,ANTONIO NARINO,4.5889,-74.103,86.0,66.0,0.0,
2024-04-26,ANTONIO NARINO,4.5889,-74.103,100.0,90.0,0.0,
2024-04-27,ANTONIO NARINO,4.5889,-74.103,96.0,89.0,0.21,
2024-04-28,ANTONIO NARINO,4.5889,-74.103,81.0,84.0,8.68,
2024-04-29,ANTONIO NARINO,4.5889,-74.103,100.0,84.0,11.95,
2024-04-30,ANTONIO NARINO,4.5889,-74.103,55.0,61.0,0.0,
2024-05-01,ANTONIO NARINO,4.5889,-74.103,85.0,75.0,0.0,
2024-05-02,ANTONIO NARINO,4.5889,-74.103,100.0,75.0,0.65,
2024-05-03,ANTONIO NARINO,4.5889,-74.103,93.0,70.0,0.26,
2024-05-04,ANTONIO NARINO,4.5889,-74.103,100.0,91.0,0.0,
2024-05-05,ANTONIO NARINO,4.5889,-74.103,100.0,87.0,4.58,
2024-05-06,ANTONIO NARINO,4.5889,-74.103,99.0,81.0,0.0,
2024-05-07,ANTONIO NARINO,4.5889,-74.103,84.0,64.0,0.0,
2024-05-08,ANTONIO NARINO,4.5889,-74.103,100.0,94.0,1.56,
2024-05-09,ANTONIO NARINO,4.5889,-74.103,98.0,90.0,2.4,
2024-05-10,ANTONIO NARINO,4.5889,-74.103,100.0,94.0,0.0,
2024-05-11,ANTONIO NARINO,4.5889,-74.103,75.0,69.0,0.0,
2024-05-12,ANTONIO NARINO,4.5889,-74.103,90.0,65.0,0.0,
2024-05-13,ANTONIO NARINO,4.5889,-74.103,96.0,69.0,0.0,
2024-05-14,ANTONIO NARINO,4.5889,-74.103,100.0,55.0,0.19,
2024-05-15,ANTONIO NARINO,4.5889,-74.103,76.0,67.0,1.02,
2024-05-16,ANTONIO NARINO,4.5889,-74.103,100.0,67.0,0.13,
2024-05-17,ANTONIO NARINO,4.5889,-74.103,88.0,62.0,0.0,
2024-05-18,ANTONIO NARINO,4.5889,-74.103,98.0,74.0,10.14,
2024-05-19,ANTONIO NARINO,4.5889,-74.103,85.0,61.0,0.0,
2024-05-20,ANTONIO NARINO,4.5889,-74.103,100.0,76.0,0.0,
2024-05-21,ANTONIO NARINO,4.5889,-74.103,100.0,82.0,9.03,
2024-05-22,ANTONIO NARINO,4.5889,-74.103,93.0,86.0,0.0,
2024-05-23,ANTONIO NARINO,4.5889,-74.103,87.0,69.0,0.0,
2024-05-24,ANTONIO NARINO,4.5889,-74.103,99.0,66.0,0.11,
2024-05-25,ANTONIO NARINO,4.5889,-74.103,99.0,88.0,9.57,
2024-05-26,ANTONIO NARINO,4.5889,-74.103,100.0,68.0,1.51,
2024-05-27,ANTONIO NARINO,4.5889,-74.103,63.0,61.0,0.0,
2024-05-28,ANTONIO NARINO,4.5889,-74.103,57.0,70.0,0.0,
2024-05-29,ANTONIO NARINO,4.5889,-74.103,75.0,82.0,0.0,
2024-05-30,ANTONIO NARINO,4.5889,-74.103,100.0,78.0,0.0,
2024-05-31,ANTONIO NARINO,4.5889,-74.103,93.0,86.0,0.0,
2024-06-01,ANTONIO NARINO,4.5889,-74.103,47.0,60.0,0.0,
2024-06-02,ANTONIO NARINO,4.5889,-74.103,90.0,63.0,0.0,
2024-06-03,ANTONIO NARINO,4.5889,-74.103,87.0,68.0,0.0,
2024-06-04,ANTONIO NARINO,4.5889,-74.103,100.0,93.0,7.2,
2024-06-05,ANTONIO NARINO,4.5889,-74.103,97.0,78.0,0.18,
2024-06-06,ANTONIO NARINO,4.5889,-74.103,62.0,71.0,1.49,
2024-06-07,ANTONIO NARINO,4.5889,-74.103,72.0,63.0,1.19,
2024-06-08,ANTONIO NARINO,4.5889,-74.103,75.0,72.0,0.25,
2024-06-09,ANTONIO NARINO,4.5889,-74.103,54.0,71.0,0.0,
2024-06-10,ANTONIO NARINO,4.5889,-74.103,100.0,66.0,0.0,
2024-06-11,ANTONIO NARINO,4.5889,-74.103,75.0,68.0,0.0,
2024-06-12,ANTONIO NARINO,4.5889,-74.103,34.0,60.0,1.22,
2024-06-13,ANTONIO NARINO,4.5889,-74.103,51.0,63.0,0.0,
2024-06-14,ANTONIO NARINO,4.5889,-74.103,75.0,52.0,0.0,
2024-06-15,ANTONIO NARINO,4.5889,-74.103,99.0,94.0,19.73,
2024-06-16,ANTONIO NARINO,4.5889,-74.103,100.0,93.0,0.0,
2024-06-17,ANTONIO NARINO,4.5889,-74.103,90.0,64.0,0.79,
2024-06-18,ANTONIO NARINO,4.5889,-74.103,84.0,73.0,9.63,
2024-06-19,ANTONIO NARINO,4.5889,-74.103,40.0,88.0,1.54,
2024-06-20,ANTONIO NARINO,4.5889,-74.103,100.0,88.0,4.81,
2024-06-21,ANTONIO NARINO,4.5889,-74.103,78.0,75.0,0.0,
2024-06-22,ANTONIO NARINO,4.5889,-74.103,87.0,67.0,0.0,
2024-06-23,ANTONIO NARINO,4.5889,-74.103,65.0,74.0,0.0,
2024-06-24,ANTONIO NARINO,4.5889,-74.103,100.0,88.0,0.15,
2024-06-25,ANTONIO NARINO,4.5889,-74.103,92.0,78.0,0.0,
2024-06-26,ANTONIO NARINO,4.5889,-74.103,65.0,61.0,0.0,
2024-06-27,ANTONIO NARINO,4.5889,-74.103,74.0,68.0,0.0,
2024-06-28,ANTONIO NARINO,4.5889,-74.103,90.0,63.0,0.43,
2024-06-29,ANTONIO NARINO,4.5889,-74.103,75.0,59.0,0.56,
2024-06-30,ANTONIO NARINO,4.5889,-74.103,79.0,76.0,0.0,
2024-07-01,ANTONIO NARINO,4.5889,-74.103,77.0,59.0,0.0,
2024-07-02,ANTONIO NARINO,4.5889,-74.103,78.0,66.0,0.0,
2024-07-03,ANTONIO NARINO,4.5889,-74.103,98.0,80.0,0.0,
2024-07-04,ANTONIO NARINO,4.5889,-74.103,96.0,72.0,0.0,
2024-07-05,ANTONIO NARINO,4.5889,-74.103,90.0,86.0,6.99,
